OBJECTID,ISSUE_DATE,PERMIT_TYPE_NAME,PERMIT_SUBTYPE_NAME,APPLICATION_STATUS_NAME,FULL_ADDRESS,ZONING,LASTMODIFIEDDATE,CITY,STATE,LATITUDE,LONGITUDE,ZIPCODE,WARD,ANC,DISTRICT,PSA,NEIGHBORHOODCLUSTER,BUSINESSIMPROVEMENTDISTRICT,gis_id
436227,2016-06-14T00:00:00.000Z,CONSTRUCTION,NEW BUILDING,PERMIT ISSUED,"301 M ST SW, WASHINGTON, DC 20024",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.876752,-77.015614,20024,6,6D,FIRST,105,9,NONE,Nbclus_009
436228,2016-06-15T00:00:00.000Z,CONSTRUCTION,NEW BUILDING,PERMIT ISSUED,"1003 TANNER PL SE, WASHINGTON, DC 20032",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.843057,-76.982208,20032,8,8B,SEVENTH,704,38,NONE,Nbclus_038
436229,2016-06-15T00:00:00.000Z,CONSTRUCTION,NEW BUILDING,COMPLETED,"4501 SOUTH DAKOTA AVE NE, WASHINGTON, DC 20017",R-1-B,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.947497,-76.984544,20017,5,5A,FOURTH,405,20,NONE,Nbclus_020
436230,2016-06-14T00:00:00.000Z,CONSTRUCTION,RAZE,PERMIT ISSUED,600 L ST NW,DD/C-2-C,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.904017,-77.020189,20001,6,2C,THIRD,308,8,NONE,Nbclus_008
436231,2016-06-14T00:00:00.000Z,CONSTRUCTION,RAZE,PERMIT ISSUED,"1026 6TH ST NW, WASHINGTON, DC 20001",DD/C-2-C,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.903963,-77.02018,20001,6,2C,THIRD,308,8,NONE,Nbclus_008
436232,2016-06-15T00:00:00.000Z,CONSTRUCTION,RAZE,PERMIT ISSUED,"525 LONGFELLOW ST NW, WASHINGTON, DC 20011",R-4,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.957666,-77.020898,20011,4,4B,FOURTH,403,18,NONE,Nbclus_018
436233,2016-06-15T00:00:00.000Z,CONSTRUCTION,RETAINING WALL,PERMIT ISSUED,"2013 N ST NW, WASHINGTON, DC 20036",DC/R-5-E,2016-08-10T08:08:03.000Z,WASHINGTON,DC,38.907499,-77.046018,20036,2,2B,SECOND,208,6,NONE,Nbclus_006
436442,2016-06-10T00:00:00.000Z,CONSTRUCTION,SIGN,PERMIT ISSUED,"1225 4TH ST NE, WASHINGTON, DC 20002",C-M-1,2016-06-11T08:06:51.000Z,WASHINGTON,DC,38.906316,-77.000257,20002,6,6C,FIRST,104,25,NONE,Nbclus_025
436234,2016-06-14T00:00:00.000Z,CONSTRUCTION,SIGN,PERMIT ISSUED,"3924 4TH ST SE, WASHINGTON, DC 20032",,2016-06-16T08:10:06.000Z,WASHINGTON,DC,38.832188,-77.000316,20032,8,8E,SEVENTH,706,39,NONE,Nbclus_039
436235,2016-06-17T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"214 4TH ST NE, WASHINGTON, DC 20002",CAP/R-4,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.892471,-77.000736,20002,6,6C,FIRST,107,25,NONE,Nbclus_025
436236,2016-06-17T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1201 PENNSYLVANIA AVE SE, WASHINGTON, DC 20003",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.881637,-76.989864,20003,6,6B,FIRST,107,26,CAPITOL HILL BID,Nbclus_026
436237,2016-06-17T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2804 26TH ST NE, WASHINGTON, DC 20018",R-1-B,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.926083,-76.970376,20018,5,5B,FIFTH,503,22,NONE,Nbclus_022
436238,2016-06-17T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3209 GEORGIA AVE NW, WASHINGTON, DC 20010",GA/C-2-A,2016-06-18T08:08:53.000Z,WASHINGTON,DC,38.930342,-77.023151,20010,1,1A,THIRD,302,2,NONE,Nbclus_002
436240,2016-06-17T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"617 G ST SE, WASHINGTON, DC 20003",R-5-B,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.881047,-76.997696,20003,6,6B,FIRST,106,26,NONE,Nbclus_026
436243,2016-06-17T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"612 3RD ST SW 612, WASHINGTON, DC 20024",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.881812,-77.014997,20024,6,6D,FIRST,105,9,NONE,Nbclus_009
436244,2016-06-17T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"13 TUCKERMAN ST NW, WASHINGTON, DC 20011",R-2,2016-07-25T08:06:13.000Z,WASHINGTON,DC,38.967531,-77.009574,20011,4,4B,FOURTH,406,19,NONE,Nbclus_019
436245,2016-06-17T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"6114 EASTERN AVE NE, WASHINGTON, DC 20011",R-2,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.964216,-77.000883,20011,4,4B,FOURTH,406,19,NONE,Nbclus_019
436246,2016-06-17T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"923 E ST SE, WASHINGTON, DC 20003",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.882582,-76.992843,20003,6,6B,FIRST,107,26,CAPITOL HILL BID,Nbclus_026
436247,2016-06-17T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"901 K ST NW, WASHINGTON, DC 20001",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.902776,-77.025467,20001,2,2F,FIRST,101,8,DOWNTOWN BID,Nbclus_008
436248,2016-06-17T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1932 9TH ST NW, WASHINGTON, DC 20001",ARTS/C-2-B,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.916505,-77.024204,20001,1,1B,THIRD,305,3,NONE,Nbclus_003
435531,2016-06-10T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"302 S ST NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:23.000Z,WASHINGTON,DC,38.914253,-77.001745,20002,5,5C,FIFTH,502,21,NONE,Nbclus_021
435532,2016-06-10T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"722 FAIRMONT ST NW, WASHINGTON, DC 20001",R-4,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.924851,-77.023442,20001,1,1B,THIRD,304,2,NONE,Nbclus_002
435533,2016-06-10T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,APPLICATION CANCELED,"1615 1ST ST NW, WASHINGTON, DC 20001",C-2-A,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.911598,-77.011914,20001,5,5C,FIFTH,501,21,NONE,Nbclus_021
435534,2016-06-10T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"408 CONSTITUTION AVE NE, WASHINGTON, DC 20002",,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.892188,-77.000149,20002,6,6C,FIRST,107,25,NONE,Nbclus_025
435535,2016-05-05T00:00:00.000Z,CONSTRUCTION,ADDITION ALTERATION REPAIR,PERMIT ISSUED,"1220 UNDERWOOD ST NW, WASHINGTON, DC 20012",,2016-08-03T08:09:23.000Z,WASHINGTON,DC,38.968782,-77.028349,20012,4,4A,FOURTH,402,17,NONE,Nbclus_017
435536,2016-05-05T00:00:00.000Z,CONSTRUCTION,ADDITION ALTERATION REPAIR,COMPLETED,"1506 14TH ST NW, WASHINGTON, DC 20005",ARTS/C-3-A,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.909872,-77.032196,20005,2,2F,SECOND,208,7,NONE,Nbclus_007
435537,2016-05-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1375 MASSACHUSETTS AVE SE, WASHINGTON, DC 20003",,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.887828,-76.986123,20003,6,6B,FIRST,108,26,NONE,Nbclus_026
436013,2016-05-16T00:00:00.000Z,CONSTRUCTION,ADDITION,PERMIT ISSUED,"1515 T ST NW, WASHINGTON, DC 20009",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.915765,-77.035201,20009,2,2B,THIRD,301,6,NONE,Nbclus_006
436014,2016-05-16T00:00:00.000Z,CONSTRUCTION,ADDITION ALTERATION REPAIR,PERMIT ISSUED,"3331 N ST NW, WASHINGTON, DC 20007",,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.907028,-77.067259,20007,2,2E,SECOND,206,4,NONE,Nbclus_004
436016,2016-05-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"805 15TH ST NW, WASHINGTON, DC 20005",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.900575,-77.033389,20005,2,2F,SECOND,207,8,DOWNTOWN BID,Nbclus_008
436017,2016-05-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"64 NEW YORK AVE NE, WASHINGTON, DC 20002",C-3-C,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.909174,-77.006964,20002,5,5C,FIFTH,502,21,NOMA BID,Nbclus_021
436018,2016-05-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1218 DECATUR ST NW, WASHINGTON, DC 20011",R-1-B,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.948069,-77.028568,20011,4,4C,FOURTH,404,18,NONE,Nbclus_018
436019,2016-05-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1200 K ST NW 210, WASHINGTON, DC 20005",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.902125,-77.028647,20005,2,2F,FIRST,101,8,DOWNTOWN BID,Nbclus_008
436249,2016-06-17T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2614 22ND ST NE, WASHINGTON, DC 20018",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.924131,-76.974427,20018,5,5B,FIFTH,503,22,NONE,Nbclus_022
436250,2016-06-17T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1299 PENNSYLVANIA AVE NW, WASHINGTON, DC 20004",DD/C-4,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.896324,-77.029318,20004,2,2F,FIRST,101,8,DOWNTOWN BID,Nbclus_008
436251,2016-06-17T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"420 12TH ST SE, WASHINGTON, DC 20003",R-4,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.883467,-76.989997,20003,6,6B,FIRST,107,26,NONE,Nbclus_026
436252,2016-06-17T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"3201 NEW MEXICO AVE NW 230, WASHINGTON, DC 20016",C-1,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.9331,-77.084745,20016,3,3D,SECOND,205,14,NONE,Nbclus_014
436470,2016-05-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"7627 16TH ST NW, WASHINGTON, DC 20012",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.983039,-77.035837,20012,4,4A,FOURTH,401,16,NONE,Nbclus_016
436471,2016-05-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,REVIEW IN PROCESS,"28 T ST NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.915777,-77.007934,20002,5,5C,FIFTH,502,21,NONE,Nbclus_021
436472,2016-05-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"112 4TH ST NE, WASHINGTON, DC 20002",CAP/R-4,2016-07-19T08:12:23.000Z,WASHINGTON,DC,38.891379,-77.000792,20002,6,6C,FIRST,107,26,NONE,Nbclus_026
436473,2016-05-05T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"818 H ST NE, WASHINGTON, DC 20002",HS/C-2-A,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.900441,-76.994121,20002,6,6A,FIRST,104,25,NONE,Nbclus_025
436474,2016-05-05T00:00:00.000Z,CONSTRUCTION,FENCE,PERMIT ISSUED,"3804 INGOMAR ST NW, WASHINGTON, DC 20015",R-1-B,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.958147,-77.075384,20015,3,3G,SECOND,201,10,NONE,Nbclus_010
436475,2016-05-05T00:00:00.000Z,CONSTRUCTION,GARAGE,PERMIT ISSUED,"1218 DECATUR ST NW, WASHINGTON, DC 20011",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.948069,-77.028568,20011,4,4C,FOURTH,404,18,NONE,Nbclus_018
436476,2016-05-05T00:00:00.000Z,CONSTRUCTION,GARAGE,PERMIT ISSUED,"1112 E ST SE, WASHINGTON, DC 20003",R-4,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.883044,-76.990965,20003,6,6B,FIRST,107,26,CAPITOL HILL BID,Nbclus_026
436477,2016-05-05T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"1244 SOUTH CAPITOL ST SE, WASHINGTON, DC 20003",CG/CR,2016-07-25T08:06:13.000Z,WASHINGTON,DC,38.874885,-77.008688,20003,6,6D,FIRST,106,27,CAPITOL RIVERFRONT BID,Nbclus_027
436478,2016-05-05T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"555 13TH ST NW, WASHINGTON, DC 20004",,2016-07-18T08:11:50.000Z,WASHINGTON,DC,38.896997,-77.029354,20004,2,2F,FIRST,101,8,DOWNTOWN BID,Nbclus_008
436480,2016-05-05T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"222 MASSACHUSETTS AVE NW, WASHINGTON, DC 20001",,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.899393,-77.014909,20001,2,6C,FIRST,103,8,DOWNTOWN BID,Nbclus_008
435538,2016-05-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1544 9TH ST NW, WASHINGTON, DC 20001",,2016-08-03T08:09:23.000Z,WASHINGTON,DC,38.910967,-77.024216,20001,6,2C,THIRD,307,7,NONE,Nbclus_007
435539,2016-05-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"128 BRYANT ST NW, WASHINGTON, DC 20001",,2016-08-03T08:09:23.000Z,WASHINGTON,DC,38.920876,-77.013117,20001,5,5C,FIFTH,501,21,NONE,Nbclus_021
435540,2016-05-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2143 N ST NW, WASHINGTON, DC 20037",,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.907399,-77.048396,20037,2,2B,SECOND,208,5,NONE,Nbclus_005
435541,2016-05-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2030 ALLEN PL NW, WASHINGTON, DC 20009",,2016-08-03T08:09:23.000Z,WASHINGTON,DC,38.921233,-77.047647,20009,1,1C,THIRD,303,1,NONE,Nbclus_001
435542,2016-05-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"2900 POMEROY RD SE, WASHINGTON, DC 20020",,2016-08-11T08:10:58.000Z,WASHINGTON,DC,38.856627,-76.996367,20020,8,8C,SEVENTH,703,37,NONE,Nbclus_037
435543,2016-05-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2651 BIRNEY PL SE, WASHINGTON, DC 20020",,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.85717,-76.997069,20020,8,8C,SEVENTH,703,37,NONE,Nbclus_037
435544,2016-05-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2649 MARTIN LUTHER KING JR AVE SE, WASHINGTON, DC 20020",R-5-A,2016-08-03T08:09:23.000Z,WASHINGTON,DC,38.857219,-76.996067,20020,8,8C,SEVENTH,703,37,NONE,Nbclus_037
435545,2016-05-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2651 MARTIN LUTHER KING JR AVE SE, WASHINGTON, DC 20020",,2016-08-03T08:09:23.000Z,WASHINGTON,DC,38.856979,-76.996129,20020,8,8C,SEVENTH,703,37,NONE,Nbclus_037
435546,2016-05-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2905 POMEROY RD SE, WASHINGTON, DC 20020",R-5-A,2016-08-03T08:09:23.000Z,WASHINGTON,DC,38.856946,-76.996555,20020,8,8C,SEVENTH,703,37,NONE,Nbclus_037
435547,2016-05-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3537 S ST NW, WASHINGTON, DC 20007",R-3,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.914763,-77.070578,20007,2,2E,SECOND,206,4,NONE,Nbclus_004
435548,2016-05-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2522 VIRGINIA AVE NW, WASHINGTON, DC 20037",,2016-08-03T08:09:23.000Z,WASHINGTON,DC,38.89938,-77.054858,20037,2,2A,SECOND,207,5,NONE,Nbclus_005
436020,2016-05-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4725 WISCONSIN AVE NW 2ND FLOOR, WASHINGTON, DC 20016",,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.951736,-77.080801,20016,3,3E,SECOND,202,11,NONE,Nbclus_011
436021,2016-05-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"675 E ST NW 800, WASHINGTON, DC 20004",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.896348,-77.021617,20004,2,2C,FIRST,102,8,DOWNTOWN BID,Nbclus_008
436022,2016-05-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2409 39TH PL NW, WASHINGTON, DC 20007",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.921088,-77.077685,20007,3,3B,SECOND,204,14,NONE,Nbclus_014
436023,2016-05-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1801 F ST NW, WASHINGTON, DC 20006",C-3-C,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.897559,-77.041985,20006,2,2A,SECOND,207,5,NONE,Nbclus_005
436024,2016-05-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2121 K ST NW, WASHINGTON, DC 20037",,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.902865,-77.047238,20037,2,2A,SECOND,207,6,GOLDEN TRIANGLE BID,Nbclus_006
436025,2016-05-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"2200 PENNSYLVANIA AVE NW 6TH FL, WASHINGTON, DC 20037",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.901937,-77.049274,20037,2,2A,SECOND,207,5,NONE,Nbclus_005
436026,2016-05-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"313 JEFFERSON ST NW, WASHINGTON, DC 20011",R-4,2016-07-21T08:09:21.000Z,WASHINGTON,DC,38.955674,-77.016692,20011,4,4D,FOURTH,403,18,NONE,Nbclus_018
436027,2016-05-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"124 TODD PL NE, WASHINGTON, DC 20002",R-4,2016-08-11T08:10:58.000Z,WASHINGTON,DC,38.916424,-77.005696,20002,5,5C,FIFTH,502,21,NONE,Nbclus_021
436028,2016-05-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1224 M ST NW, WASHINGTON, DC 20005",,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.90541,-77.029014,20005,2,2F,THIRD,307,8,NONE,Nbclus_008
436029,2016-05-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2415 1ST ST NW, WASHINGTON, DC 20001",,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.921859,-77.011845,20001,5,5C,FIFTH,501,21,NONE,Nbclus_021
436030,2016-05-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2417 1ST ST NW, WASHINGTON, DC 20001",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.921905,-77.011846,20001,5,5C,FIFTH,501,21,NONE,Nbclus_021
436031,2016-06-07T00:00:00.000Z,CONSTRUCTION,ADDITION,PERMIT ISSUED,"200 K ST NE, WASHINGTON, DC 20002",C-3-C,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.902757,-77.003041,20002,6,6C,FIRST,104,25,NOMA BID,Nbclus_025
436032,2016-06-07T00:00:00.000Z,CONSTRUCTION,ADDITION,PERMIT ISSUED,"200 K ST NE, WASHINGTON, DC 20002",C-3-C,2016-08-10T08:08:03.000Z,WASHINGTON,DC,38.902757,-77.003041,20002,6,6C,FIRST,104,25,NOMA BID,Nbclus_025
436033,2016-06-07T00:00:00.000Z,CONSTRUCTION,ADDITION,PERMIT ISSUED,"629 QUEBEC PL NW, WASHINGTON, DC 20010",R-4,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.936619,-77.020369,20010,1,1A,FOURTH,409,2,NONE,Nbclus_002
436266,2016-03-10T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"33 N ST NE, WASHINGTON, DC 20002",C-3-C,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.906973,-77.007797,20002,6,6C,FIFTH,506,25,NOMA BID,Nbclus_025
436267,2016-03-11T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"100 K ST NE, WASHINGTON, DC 20002",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.902786,-77.005476,20002,6,6C,FIRST,103,25,NOMA BID,Nbclus_025
436268,2016-03-10T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"1244 SOUTH CAPITOL ST SE, WASHINGTON, DC 20003",,2016-07-19T08:12:23.000Z,WASHINGTON,DC,38.874885,-77.008688,20003,6,6D,FIRST,106,27,CAPITOL RIVERFRONT BID,Nbclus_027
436269,2016-03-10T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"2400 EAST CAPITOL ST SE, WASHINGTON, DC 20003",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.889791,-76.971895,20003,7,7D,FIRST,108,25,NONE,Nbclus_025
436481,2016-05-05T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"222 MASSACHUSETTS AVE NW, WASHINGTON, DC 20001",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.899393,-77.014909,20001,2,6C,FIRST,103,8,DOWNTOWN BID,Nbclus_008
436482,2016-05-05T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"1 COLUMBUS CIR NE, WASHINGTON, DC 20002",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.896769,-77.004438,20002,6,6C,FIRST,104,25,CAPITOL HILL BID,Nbclus_025
436483,2016-05-05T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"4300 ARGYLE TER NW, WASHINGTON, DC 20011",R-1-A,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.943252,-77.043182,20011,4,4A,FOURTH,404,18,NONE,Nbclus_018
436484,2016-05-05T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"2135 5TH ST NE, WASHINGTON, DC 20260",,2016-05-26T15:56:13.000Z,WASHINGTON,DC,38.919127,-76.999212,20002,5,5C,FIFTH,502,21,NONE,Nbclus_021
436485,2016-05-05T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"3101 WISCONSIN AVE NW, WASHINGTON, DC 20016",,2016-05-06T23:10:34.000Z,WASHINGTON,DC,38.930516,-77.07088,20016,3,3C,SECOND,204,15,NONE,Nbclus_015
436486,2016-06-13T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"2506 I ST NW, WASHINGTON, DC 20037",FB/R-3,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.900509,-77.053681,20037,2,2A,SECOND,207,5,NONE,Nbclus_005
436487,2016-06-13T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"3101 12TH ST NE, WASHINGTON, DC 20017",C-1,2016-08-11T08:10:58.000Z,WASHINGTON,DC,38.928764,-76.990416,20017,5,5A,FIFTH,504,22,NONE,Nbclus_022
436488,2016-06-13T00:00:00.000Z,CONSTRUCTION,FENCE,PERMIT ISSUED,"3835 ALBEMARLE ST NW, WASHINGTON, DC 20016",,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.94815,-77.076331,20016,3,3F,SECOND,202,11,NONE,Nbclus_011
436489,2016-06-13T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"101 V ST SW, WASHINGTON, DC 20024",,2016-08-03T08:09:24.000Z,WASHINGTON,DC,38.865095,-77.013029,20024,6,6D,FIRST,105,9,CAPITOL RIVERFRONT BID,Nbclus_009
436490,2016-06-13T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"1101 CONNECTICUT AVE NW, WASHINGTON, DC 20036",C-4,2016-07-18T08:11:50.000Z,WASHINGTON,DC,38.904032,-77.039735,20036,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID,Nbclus_006
436491,2016-06-13T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,0 WESTERN AVE NW,,2016-08-03T08:09:24.000Z,WASHINGTON,DC,0,0,,,NONE,,,NONE,NONE,
436492,2016-06-13T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,0 WISCONSIN AVE NW,,2016-07-30T08:14:50.000Z,WASHINGTON,DC,38.90202,-77.008455,,6,6C,FIRST,103,25,NOMA BID,Nbclus_025
435549,2016-06-13T00:00:00.000Z,CONSTRUCTION,ADDITION ALTERATION REPAIR,PERMIT ISSUED,"325 5TH ST SE, WASHINGTON, DC 20003",CAP/R-4,2016-08-03T08:09:23.000Z,WASHINGTON,DC,38.884731,-76.99976,20003,6,6B,FIRST,107,26,NONE,Nbclus_026
435550,2016-06-13T00:00:00.000Z,CONSTRUCTION,ADDITION ALTERATION REPAIR,PERMIT ISSUED,"814 FERN PL NW, WASHINGTON, DC 20012",,2016-08-03T08:09:23.000Z,WASHINGTON,DC,38.978124,-77.025701,20012,4,4B,FOURTH,401,17,NONE,Nbclus_017
